net,connected,length_mm,segment_count,panel_sequence,fold_sequence,crossing_kind,crossing_fold_id,crossing_theta_deg,crossing_predicted_strain,crossing_x_mm,crossing_y_mm
VBUS,1,66.341,36,2,,,,,,,
V5,1,108.579,65,2,,,,,,,
USB_DM,1,11.661,3,2,,,,,,,
USB_DP,1,22.87,5,2,,,,,,,
DRV1,1,86.397,52,2 0 2 0,C0,crease,0,90.0,0.184569,25.017,0.0
LEDA1,1,20.288,10,0,,,,,,,
GND,1,122.591,72,2 0 2 0,C0,crease,0,90.0,0.184569,43.21,0.0
